date,index,open,close,low,high,volume,week,companies,range_open,range_close,range_low,range_high,range_volume
2015-09-14,687285.0,82.66299789939642,82.23601586317896,81.6876158269617,82.98118117907447,3608113.8832997987,0,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-09-15,687782.0,82.49700211066396,83.26420529979879,81.8964631891348,83.65020095975864,4142257.7464788733,1,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-09-16,688279.0,83.32923526760564,83.9445471348089,82.77403431589532,84.31578453118709,4359612.273641851,2,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-09-17,688776.0,83.95287716096571,83.99460747887318,83.24634636217294,85.37434603420522,5130565.995975855,3,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-09-18,689273.0,83.0205430985917,82.68500994969813,82.15207832394364,83.96716293360161,8240475.855130785,4,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(8000901.194, 9619222.785]"
2015-09-21,689770.0,83.09432602816898,82.94046305030177,82.1855230442657,83.90911456941654,4170470.6237424547,0,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-09-22,690267.0,81.93440633601611,81.81653920724344,80.97905423138833,82.62253521529169,4934077.665995976,1,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-09-23,690764.0,81.87330011267618,81.62734399798792,80.9538027686116,82.56816514285721,3714989.1348088533,2,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-09-24,691261.0,81.01267595774631,81.23849109255531,79.98492958350107,81.8506841388329,5014104.225352113,3,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-09-25,691758.0,81.96162985311857,80.97036205633809,80.30064392756533,82.56941656740442,4786307.444668008,4,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-09-28,692255.0,80.4859961468813,78.56313897384311,78.10219311670024,80.91297814486926,5578360.362173039,0,497,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2015-09-29,692752.0,78.64812884104627,78.62621701810863,77.63176068008043,79.73784686720319,5313441.0462776655,1,497,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2015-09-30,693249.0,79.58024156941644,80.22217319718312,78.86129791348094,80.71034201408445,5506684.90945674,2,497,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2015-10-01,693746.0,80.33907438631798,80.42999973440642,79.04643872233402,81.1633140784708,5006405.633802817,3,497,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2015-10-02,694243.0,79.4262575593562,81.66599596780688,78.74619720321938,81.74203224547283,5532243.661971831,4,497,"(75.194, 80.506]","(80.524, 85.868]","(74.376, 79.704]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-05,694740.0,82.24285710060354,82.967404305835,81.57903445674033,83.5363783259557,5266644.0643863175,0,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-06,695237.0,82.75002014285722,82.31346082494964,81.4461571851107,83.50635809657942,5062995.573440644,1,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-07,695734.0,82.71253535211274,83.03219307645884,81.65690144265601,83.7370523118711,5340643.460764588,2,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-08,696231.0,82.81704227364186,83.88364171227352,82.07523146076464,84.27124774044263,4636564.788732395,3,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-09,696728.0,83.90953724748486,83.99939633400412,83.10941241649907,84.71880278672029,4385935.613682092,4,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-12,697225.0,84.06486949496978,84.23519116901406,83.30358152716303,84.8410059376257,3246306.8410462774,0,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-13,697722.0,83.77229382897376,83.50581488732387,83.01513078873236,84.72786720724346,3906002.213279678,1,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-14,698219.0,83.57480889939637,82.95106624949695,82.33621751509061,84.32327973641844,4718348.088531187,2,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-15,698716.0,83.17647897183099,84.08372229577473,82.3906881428571,84.38825954325962,4806168.61167002,3,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-16,699213.0,84.3885715513079,84.41136806841052,83.43323936016091,85.01768590342054,4659938.832997988,4,497,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-19,699710.5,84.01116451204827,84.41945795582332,83.34508416064256,84.97216641365459,4177851.004016064,0,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-20,700208.5,84.27837351405616,84.23088351807225,83.41575504618461,85.1311143574297,4218302.8112449795,1,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-21,700706.5,84.60423691164658,83.65447785943772,82.95993998795177,85.21237957228915,4562184.337349397,2,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-22,701204.5,84.0530121385542,84.70620465863443,83.06558212249,85.63048593775089,5924404.21686747,3,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-23,701702.5,85.53963843775104,85.30275085943777,84.16211859437746,86.37551211445775,5506586.746987952,4,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-26,702200.5,85.30150629518074,85.43020077309235,84.46946787951799,86.24403621285153,4346957.02811245,0,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-10-27,702698.5,85.07395553614454,85.22445782730932,84.13961831927715,86.0456909618474,4856305.0200803215,1,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-28,703196.5,85.33289166465867,86.09064269678714,84.30239941365468,86.63100372289156,5257476.1044176705,2,498,"(80.506, 85.819]","(85.868, 91.212]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-10-29,703694.5,85.89861428514057,86.2408432208835,85.05593180321283,87.09907041767065,4497134.136546184,3,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-10-30,704192.5,86.39413643574295,86.13586350803207,85.41831346987954,87.24128494979922,5305852.208835341,4,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-02,704690.5,86.22373507228914,87.0861843654618,85.6121284036145,87.5218271024097,4552050.0,0,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-11-03,705188.5,86.76247004618469,86.97885539156619,85.94304193574294,87.7351207751004,4805246.987951808,1,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-04,705686.5,87.0812249176707,86.77516072088352,85.97816267269064,87.78396174899589,4906624.297188755,2,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-05,706184.5,86.80128491967866,86.79833333935747,85.86353421485937,87.6363915522088,4835890.763052209,3,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-06,706682.5,86.59736967871491,86.59351405622493,85.4204320381527,87.48238969277112,5240156.024096386,4,498,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-09,707180.5,86.16975929116472,85.51024101807226,84.69945768273085,86.73020085542173,4791670.281124498,0,498,"(85.819, 91.131]","(80.524, 85.868]","(79.704, 85.031]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-10,707678.5,85.30777104819278,85.86829342570284,84.67616682530118,86.36805225903613,4615583.9357429715,1,498,"(80.506, 85.819]","(85.868, 91.212]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-11-11,708176.5,86.07204821686753,85.57596397188762,85.0167869538152,86.67002005020085,4399439.959839357,2,498,"(85.819, 91.131]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-11-12,708674.5,85.03274101807226,84.31008038755012,84.00662650401598,85.78964448594378,5017074.297188755,3,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-11-13,709172.5,84.10028078915657,83.40903602811241,82.83965861646588,84.8930523293172,5368322.289156627,4,498,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-11-16,709671.0,83.17873740681358,84.43053106813628,82.58743483967935,84.66223437875749,4795411.623246493,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-11-17,710170.0,84.49186350100203,84.32762544288575,83.56009397394787,85.46920850901802,5296673.74749499,1,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-11-18,710669.0,84.56629266933864,85.67105194789572,83.96525863727467,85.94793387575162,4867254.308617234,2,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-11-19,711168.0,85.60228455911823,85.54084180961928,84.82268512024048,86.36519046492978,4421819.639278557,3,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-11-20,711667.0,86.01847699398799,85.91539070140291,85.14620643887775,86.81601225651299,4783194.188376754,4,499,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-11-23,712166.0,85.9238877575149,85.96857693386778,85.2485271142285,86.84622858917837,4174734.2685370743,0,499,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-11-24,712665.0,85.44024063527054,85.95320648496994,84.73805621643294,86.46285358517038,4611643.486973948,1,499,"(80.506, 85.819]","(85.868, 91.212]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-11-25,713164.0,86.03639290981968,86.12911847895785,85.48169752304607,86.73436863126248,3258840.0801603207,2,499,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-11-27,713663.0,86.15020032665325,86.24625245691392,85.59718648497001,86.74234473346696,1647947.0941883768,4,499,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(1527614.8290000001, 3145936.421]"
2015-11-30,714162.0,86.35929865931863,85.79531046292587,85.32738479158319,86.90314607815623,4869916.633266533,0,499,"(85.819, 91.131]","(80.524, 85.868]","(85.031, 90.358]","(86.695, 92.047]","(4764258.012, 6382579.603]"
2015-12-01,714661.0,86.1724247975952,86.69709400601202,85.5190981202405,87.17981973146289,4407770.541082164,1,499,"(85.819, 91.131]","(85.868, 91.212]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-12-02,715160.0,86.60671365330656,85.71394782164332,85.37615233867727,87.21900802805617,4670814.629258517,2,499,"(85.819, 91.131]","(80.524, 85.868]","(85.031, 90.358]","(86.695, 92.047]","(3145936.421, 4764258.012]"
2015-12-03,715659.0,85.90949909218439,84.40216418837679,83.83491001603217,86.38356722645293,5626669.539078156,3,499,"(85.819, 91.131]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-04,716158.0,84.55951927655305,85.94851701001997,84.09066133066132,86.32269550300602,5452070.1402805615,4,499,"(80.506, 85.819]","(85.868, 91.212]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-07,716657.0,85.61515048096199,85.29456917034072,84.4226351543087,86.22351728456914,4852733.466933868,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-08,717156.0,84.57801587174342,84.98466948496993,83.78235088176366,85.76612231663324,5059804.809619239,1,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-09,717655.0,84.6901004448898,84.23450894388776,83.49375340681362,85.87189346292575,5473170.541082164,2,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-10,718154.0,84.29749519639275,84.40577149098192,83.60048497394784,85.31361726252496,4416854.709418838,3,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-12-11,718653.0,83.42827671342691,82.84380770340684,82.31271514629259,84.25442092585173,5405213.026052104,4,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-14,719152.0,82.7450300661323,82.93391783967941,81.57372757314627,83.66755114228458,5686561.322645291,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-15,719651.0,83.57024063727454,83.74956918236485,82.85920851102205,84.70647719639284,5370055.911823647,1,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-16,720150.0,84.25236468737481,84.93737482765533,83.26325660120247,85.41472948496998,5482258.517034068,2,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-17,720649.0,85.08705419639273,83.69941894789578,83.41714017635279,85.51145315430865,4996666.132264529,3,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2015-12-18,721148.0,83.344228509018,82.40867747494983,82.09448915230463,83.95648704208422,8642621.042084169,4,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(8000901.194, 9619222.785]"
2015-12-21,721647.0,82.96178361122251,82.9411823527054,81.97336893787582,83.66360737875749,4327184.96993988,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-12-22,722146.0,83.28697420240478,83.5841385971944,82.42967943486985,84.1162927875751,4024431.863727455,1,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-12-23,722645.0,84.05563125050101,84.58585190581161,83.43190373346692,84.96121223647305,4079329.258517034,2,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2015-12-24,723144.0,84.38204396392793,84.35210412825656,83.92531057515026,84.87818230661324,1527614.8296593186,3,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(1527614.8290000001, 3145936.421]"
2015-12-28,723643.0,84.07352715030063,84.30454895591188,83.40727455310618,84.67066921843681,2805857.715430862,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(1527614.8290000001, 3145936.421]"
2015-12-29,724142.0,84.7895791082164,85.18951909218437,84.36627240681368,85.67158714629257,2875266.3326653307,1,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(1527614.8290000001, 3145936.421]"
2015-12-30,724641.0,85.02725446893788,84.61507028857719,84.35196376753512,85.50971349899797,2515508.0160320643,2,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(1527614.8290000001, 3145936.421]"
2015-12-31,725140.0,84.2815832024047,83.86400787975955,83.57318856513018,84.91884783366739,2994431.863727455,3,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(1527614.8290000001, 3145936.421]"
2016-01-04,725639.0,82.58925834268544,82.48338666733464,81.24909426653304,83.20131862324654,5562852.50501002,0,499,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2016-01-05,724685.724,82.76898014799997,82.75181988999998,81.78021018000004,83.64261007200004,4712669.0,1,500,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(3145936.421, 4764258.012]"
2016-01-06,725183.728,81.54596001399999,81.636660052,80.69763987600005,82.660659922,5663881.4,2,500,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2016-01-07,725681.732,80.25107981999994,79.87743996799998,79.20169996999998,81.500872022,6483679.8,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(81.342, 86.695]","(6382579.603, 8000901.194]"
2016-01-08,726179.736,80.30811986,78.86237982600005,78.53838005400007,80.94033001,5866643.2,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-11,726677.74,79.20253992600003,78.72326030999993,77.63917975600005,79.896799878,5918681.8,0,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-12,727175.744,79.37255988800001,79.29920029999995,77.995237962,80.1552999359999,5672009.2,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-13,727673.748,79.6280799019999,77.24714005200008,76.81329009999997,80.23272611200004,6674729.0,2,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-01-14,728171.752,77.48367990799996,78.38081994400002,76.26073804800002,79.21440574599998,6714627.2,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-01-15,728669.756,76.34893997400009,76.97147979199997,75.475005998,77.90613985200004,7640451.2,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-01-19,729167.76,77.792960094,76.98321999000002,75.99927607199996,78.53099982999993,6332977.2,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-20,729665.764,75.87418023200001,76.280399878,73.81821010599988,77.34497996000002,8358044.8,2,500,"(75.194, 80.506]","(75.18, 80.524]","(69.049, 74.376]","(75.99, 81.342]","(8000901.194, 9619222.785]"
2016-01-21,730163.768,76.491800156,76.58313995800003,75.392702034,77.87034024399992,6614488.0,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-01-22,730661.772,77.79789987399997,78.17976010199999,76.91954201599997,78.98507790200001,6235241.4,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-25,731159.776,77.952780038,76.95126003999992,76.60989998000005,78.65155001600004,5863992.8,0,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-26,731657.78,77.26621989400016,78.03770008999994,76.52958984400006,78.63062988800006,5411186.8,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-27,732155.784,77.82059972800003,77.09223986200001,76.37993016799994,78.98823008599985,6135083.8,2,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-01-28,732653.788,77.73163997,77.14057986199997,75.84107986400001,78.72901998599998,6469925.2,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-01-29,733151.792,77.42442007800001,78.99153975400004,76.77247996999989,79.39343989399997,7657330.2,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-02-01,733649.796,78.53146018199992,79.21988005599998,77.71781996000003,79.86705001799999,5540318.2,0,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-02,734147.8,78.60816011199995,77.78831991599996,77.11636014999998,79.300663986,6111965.4,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-03,734645.804,78.30558005400006,78.00225998000002,75.98727011399998,79.12928992599994,7126067.4,2,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-02-04,735143.808,77.78950012599996,78.12688016600005,76.62821977399996,79.38309005999996,6795816.0,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-02-05,735641.812,77.81381990799999,76.39033989600009,75.61974029599993,78.50214004999995,6725673.4,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-02-08,736139.816,75.42336002199994,74.714800108,73.17263006000009,76.22934007799999,7700882.0,0,500,"(75.194, 80.506]","(69.836, 75.18]","(69.049, 74.376]","(75.99, 81.342]","(6382579.603, 8000901.194]"
2016-02-09,736637.82,73.80984011600002,74.69091984799996,73.02036011800003,75.96275004999993,6789036.2,1,500,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(6382579.603, 8000901.194]"
2016-02-10,737135.824,75.06945988600008,74.95614008000001,74.171716118,76.55857999400001,5773500.0,2,500,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-11,737633.828,73.81774008,74.12648010800011,72.74841409799998,75.20388023199999,7220294.8,3,500,"(69.882, 75.194]","(69.836, 75.18]","(69.049, 74.376]","(70.637, 75.99]","(6382579.603, 8000901.194]"
2016-02-12,738131.832,74.88970004599997,75.57494025400004,73.91522024399998,76.15456007600004,5748506.8,4,500,"(69.882, 75.194]","(75.18, 80.524]","(69.049, 74.376]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-16,738629.836,76.46969989599995,77.073920174,75.55301986800002,77.60434996199989,5696007.8,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-17,739127.84,77.86181990599992,78.60912005000002,77.16888016599997,79.29141990400001,6071910.2,2,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-18,739625.844,78.621660082,78.25879983000002,77.43636987000005,79.38205999000003,5497750.8,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-19,740123.848,77.90188044199995,78.44269983799997,77.02367005599993,78.97769779599997,5298891.2,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-22,740621.852,79.03454031400001,79.59822008000005,78.53287619,80.24349985799999,4838073.4,0,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-23,741119.856,79.25914005,78.74666003999982,78.17530980199993,80.06309008600003,4785617.8,1,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-24,741617.86,78.02158009399999,79.1325399300001,77.10182002400009,79.43695798199995,5203940.8,2,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-25,742115.864,79.36482011600002,80.03716013399996,78.49110015999999,80.38423987800006,4497912.4,3,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(3145936.421, 4764258.012]"
2016-02-26,742613.868,80.38725993000001,80.03738008000005,79.34416017000001,81.12050590200005,5045285.2,4,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-02-29,743111.872,79.949839992,79.42507986800001,79.10474018600004,80.87212398600002,5337820.8,0,500,"(75.194, 80.506]","(75.18, 80.524]","(74.376, 79.704]","(75.99, 81.342]","(4764258.012, 6382579.603]"
2016-03-01,743609.876,80.02711982800001,81.31707999799995,79.36337005599992,81.638146008,5756486.8,1,500,"(75.194, 80.506]","(80.524, 85.868]","(74.376, 79.704]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2016-03-02,744107.88,81.11394008199991,81.566799948,80.29646025999998,82.05231030600002,5148841.0,2,500,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2016-03-03,744605.884,81.40322019800003,81.92116018800003,80.62652830000003,82.370839876,5225878.0,3,500,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
2016-03-04,745103.888,82.06326018799999,82.11188025200006,81.11188030400005,82.95204013400004,6128448.2,4,500,"(80.506, 85.819]","(80.524, 85.868]","(79.704, 85.031]","(81.342, 86.695]","(4764258.012, 6382579.603]"
